mean_length agelist,min_length agelist,last_length agelist,sd_length agelist,trend_length agelist,max_length agelist,snap_25_length agelist,snap_50_length agelist,snap_75_length agelist,snap_100_length agelist,snap_125_length agelist,snap_150_length agelist,snap_175_length agelist,snap_200_length agelist,snap_225_length agelist,snap_250_length agelist,snap_275_length agelist,snap_300_length agelist,snap_325_length agelist,snap_350_length agelist,snap_375_length agelist,snap_400_length agelist,snap_425_length agelist,snap_450_length agelist,snap_475_length agelist,snap_500_length agelist,snap_525_length agelist,snap_545_length agelist
0.22181818181818183,0.0,0.0,1.5959825596097568,-0.002367190394919416,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39454545454545453,0.0,0.0,1.7169654183861376,-0.004083691937073267,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02727272727272727,0.0,0.0,0.5978612017257231,-0.0002958266729056036,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05818181818181818,0.0,0.0,0.6440471211137242,-0.0006267068050412803,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7527272727272727,0.0,0.0,2.487923891371317,-0.012193915592207822,13.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16545454545454547,0.0,0.0,1.195403040715585,-0.001767062190137969,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2818181818181817,0.0,0.0,3.0028223638371174,-0.01185387539973837,17.0,8.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.56545454545454,0.0,67.0,117.76624878149985,0.45111483163430455,321.0,13.0,19.0,26.0,33.0,44.0,47.0,61.0,94.0,154.0,255.0,321.0,321.0,321.0,190.0,225.0,321.0,321.0,321.0,170.0,107.0,124.0,75.0
378.4818181818182,0.0,203.0,232.71113314064567,0.927423976457924,642.0,16.0,30.0,66.0,126.0,174.0,193.0,192.0,303.0,567.0,642.0,642.0,642.0,642.0,445.0,523.0,642.0,642.0,642.0,444.0,252.0,317.0,219.0
0.09818181818181818,0.0,0.0,0.8406687617261325,-0.001044751763266536,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3927272727272727,0.0,0.0,1.742083866622703,-0.004062667074181162,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04181818181818182,0.0,0.0,0.7084402609294486,-0.0004530623542256644,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29454545454545455,0.0,0.0,1.6756456754791764,-0.0031100929259270313,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05454545454545454,0.0,0.0,0.7958570410268835,-0.0005902829430841106,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,1.047507865017121,-0.001077965997783914,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23636363636363636,0.0,0.0,1.4367088192827935,-0.0025075484847583273,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025454545454545455,0.0,0.0,0.5964190661601445,-0.0002761722127405975,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.39636363636363,0.0,20.0,89.37027767793612,0.3010765415002123,250.0,10.0,10.0,15.0,13.0,14.0,21.0,20.0,44.0,67.0,112.0,197.0,250.0,250.0,123.0,104.0,182.0,250.0,241.0,116.0,36.0,60.0,21.0
0.8254545454545454,0.0,0.0,2.76249019294471,-0.008238212057199887,19.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5181818181818182,0.0,0.0,2.1571522396724734,-0.005341288881796457,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279.7763636363636,0.0,122.0,169.46866426745402,0.6307615742681643,477.0,33.0,81.0,85.0,85.0,103.0,113.0,118.0,268.0,408.0,474.0,477.0,477.0,477.0,312.0,350.0,477.0,477.0,477.0,299.0,186.0,237.0,131.0
0.02909090909090909,0.0,0.0,0.5681461807005553,-0.0003154090066112937,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7381818181818182,0.0,0.0,2.30268546062603,-0.0072893163583711345,14.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025454545454545455,0.0,0.0,0.5964190661601445,-0.0002761722127405975,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4909090909090909,0.0,0.0,1.7895934253620778,-0.004924217630772035,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340.1490909090909,0.0,248.0,180.8939708254306,0.7275146394172904,535.0,31.0,54.0,83.0,120.0,179.0,251.0,256.0,337.0,487.0,535.0,535.0,535.0,535.0,394.0,489.0,534.0,534.0,534.0,344.0,269.0,285.0,246.0
0.5872727272727273,0.0,0.0,2.7605371378150663,-0.006124077344808647,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
