mean_dead,mean_recovered,mean_infected,min_dead,min_recovered,min_infected,last_dead,last_recovered,last_infected,sd_dead,sd_recovered,sd_infected,trend_dead,trend_recovered,trend_infected,max_dead,max_recovered,max_infected,snap_25_dead,snap_25_recovered,snap_25_infected,snap_50_dead,snap_50_recovered,snap_50_infected,snap_75_dead,snap_75_recovered,snap_75_infected,snap_100_dead,snap_100_recovered,snap_100_infected,snap_125_dead,snap_125_recovered,snap_125_infected,snap_150_dead,snap_150_recovered,snap_150_infected,snap_175_dead,snap_175_recovered,snap_175_infected,snap_200_dead,snap_200_recovered,snap_200_infected,snap_225_dead,snap_225_recovered,snap_225_infected,snap_250_dead,snap_250_recovered,snap_250_infected,snap_275_dead,snap_275_recovered,snap_275_infected,snap_300_dead,snap_300_recovered,snap_300_infected,snap_325_dead,snap_325_recovered,snap_325_infected,snap_350_dead,snap_350_recovered,snap_350_infected,snap_375_dead,snap_375_recovered,snap_375_infected,snap_400_dead,snap_400_recovered,snap_400_infected
95.318,0.904,6.772,0.0,0.0,0.0,105.0,1.0,0.0,28.632444464278507,0.3267782122480045,28.72789612902385,0.10510155640622548,0.001046692186768746,-0.0681054564218257,105.0,2.0,203.0,2.0,0.0,23.0,76.0,1.0,77.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0
125.986,0.922,5.682,0.0,0.0,0.0,139.0,1.0,0.0,37.02353040972769,0.3031765162409536,20.794924284545726,0.14038409753638997,0.0008668354673418688,-0.05765087060348244,139.0,2.0,130.0,4.0,0.0,40.0,93.0,2.0,38.0,135.0,1.0,2.0,138.0,1.0,1.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0,139.0,1.0,0.0
674.98,9.59,21.546,0.0,0.0,0.0,770.0,11.0,0.0,234.29978147663758,3.443530165397082,73.25336773145634,0.98916357265429,0.014673130692522757,-0.20213951255805018,770.0,11.0,450.0,7.0,0.0,16.0,111.0,3.0,439.0,680.0,9.0,50.0,744.0,11.0,11.0,761.0,11.0,3.0,766.0,11.0,2.0,769.0,11.0,1.0,770.0,11.0,0.0,770.0,11.0,0.0,770.0,11.0,0.0,770.0,11.0,0.0,770.0,11.0,0.0,770.0,11.0,0.0,770.0,11.0,0.0,770.0,11.0,0.0,770.0,11.0,0.0
323.13,1.77,14.024,0.0,0.0,0.0,357.0,2.0,0.0,98.37516505704207,0.6108191221630136,54.968749521887304,0.36652807411229615,0.0024157056628226507,-0.1412413329653319,357.0,3.0,352.0,7.0,0.0,64.0,233.0,2.0,142.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0,357.0,2.0,0.0
261.356,0.052,12.562,0.0,0.0,0.0,300.0,0.0,0.0,95.38832876196135,0.2988243631299181,49.40564902923535,0.40245847383389544,-0.00043372973491893977,-0.11635702542810172,300.0,2.0,309.0,2.0,0.0,2.0,17.0,0.0,217.0,264.0,2.0,33.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0
2.878,0.0,0.092,0.0,0.0,0.0,3.0,0.0,0.0,0.5649035315874695,0.0,0.4894241514269635,0.0014024216096864349,0.0,-0.001046116184464738,3.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
203.108,2.404,9.236,0.0,0.0,0.0,230.0,3.0,0.0,65.47210349454154,0.9678760251189121,32.58030546204272,0.27853330613322413,0.005261781047124185,-0.0889720998883995,230.0,3.0,202.0,3.0,0.0,21.0,100.0,0.0,116.0,198.0,2.0,7.0,213.0,2.0,10.0,223.0,2.0,2.0,226.0,2.0,3.0,229.0,2.0,2.0,230.0,3.0,0.0,230.0,3.0,0.0,230.0,3.0,0.0,230.0,3.0,0.0,230.0,3.0,0.0,230.0,3.0,0.0,230.0,3.0,0.0,230.0,3.0,0.0,230.0,3.0,0.0
1.922,0.0,0.088,0.0,0.0,0.0,2.0,0.0,0.0,0.3632024228994092,0.0,0.4245656604107335,0.0008975555902223592,0.0,-0.000997059988239953,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
96.3,0.004,4.802,0.0,0.0,0.0,107.0,0.0,0.0,30.169951938973856,0.06311893535223811,19.686919413661236,0.11508382033528121,-3.772815091260361e-05,-0.04773307093228372,107.0,1.0,145.0,3.0,0.0,15.0,58.0,0.0,78.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0
214.026,0.91,9.984,0.0,0.0,0.0,239.0,1.0,0.0,67.60225827588988,0.29983328701129724,36.48950183271919,0.2665635462541851,0.0009816519266077045,-0.09862618650474606,239.0,2.0,228.0,6.0,0.0,31.0,99.0,1.0,172.0,229.0,1.0,8.0,238.0,1.0,1.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0,239.0,1.0,0.0
230.492,4.43,9.214,0.0,0.0,0.0,258.0,5.0,0.0,70.25939037594885,1.3042622435691236,33.26355669497782,0.2877765111060443,0.0056794307177228665,-0.09094927579710317,258.0,6.0,221.0,4.0,0.0,53.0,170.0,4.0,56.0,231.0,4.0,5.0,237.0,4.0,7.0,247.0,4.0,6.0,257.0,5.0,1.0,258.0,5.0,0.0,258.0,5.0,0.0,258.0,5.0,0.0,258.0,5.0,0.0,258.0,5.0,0.0,258.0,5.0,0.0,258.0,5.0,0.0,258.0,5.0,0.0,258.0,5.0,0.0,258.0,5.0,0.0
346.578,6.29,13.016,0.0,0.0,0.0,386.0,7.0,0.0,105.87161997438292,1.9436820727680983,46.06073972484639,0.4192989091956364,0.00760030240120959,-0.12941091764367055,386.0,7.0,304.0,6.0,0.0,73.0,231.0,3.0,114.0,357.0,7.0,10.0,374.0,7.0,5.0,383.0,7.0,3.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0,386.0,7.0,0.0
108.012,0.014,8.402,0.0,0.0,0.0,118.0,0.0,0.0,30.585288228166164,0.11749042514179561,34.26468146649033,0.1092321169284676,-0.00013608054432217724,-0.08562835851343405,118.0,1.0,218.0,6.0,0.0,51.0,99.0,1.0,58.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0
148.944,0.896,7.692,0.0,0.0,0.0,165.0,1.0,0.0,45.89362552686403,0.30526054445342027,31.167244600702574,0.1732055248220991,0.0011182124728498907,-0.07730046920187682,165.0,1.0,217.0,2.0,0.0,31.0,96.0,0.0,74.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0,165.0,1.0,0.0
258.132,2.738,12.274,0.0,0.0,0.0,290.0,3.0,0.0,82.19624429376366,0.883943437104437,44.43843971158264,0.33594489577958275,0.0028963795855183392,-0.12027470509882034,290.0,4.0,277.0,3.0,0.0,42.0,129.0,1.0,161.0,258.0,4.0,17.0,278.0,3.0,6.0,287.0,3.0,2.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0,290.0,3.0,0.0
96.922,0.026,7.636,0.0,0.0,0.0,106.0,0.0,0.0,27.831132136511748,0.212894339990519,32.42263875751033,0.09923708494833966,-0.00026107304429217714,-0.07805580022320083,106.0,2.0,231.0,2.0,0.0,54.0,88.0,0.0,38.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0,106.0,0.0,0.0
128.926,1.752,8.094,0.0,0.0,0.0,148.0,2.0,0.0,47.185257485786835,0.5818040907384645,33.95810895794936,0.19861428245712967,0.0025399781599126387,-0.07421909687638749,148.0,2.0,232.0,3.0,0.0,2.0,9.0,1.0,78.0,137.0,1.0,16.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0,148.0,2.0,0.0
166.642,1.796,7.128,0.0,0.0,0.0,183.0,2.0,0.0,49.08867319453748,0.5885439660722079,28.73951314827685,0.17813116052464203,0.002195912783651132,-0.07275360301441205,183.0,2.0,190.0,2.0,0.0,54.0,133.0,1.0,46.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0,183.0,2.0,0.0
2.858,0.0,0.088,0.0,0.0,0.0,3.0,0.0,0.0,0.5846674268334048,0.0,0.37981047905501797,0.0016170784683138704,0.0,-0.0009863079452317803,3.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
218.266,0.0,9.37,0.0,0.0,0.0,240.0,0.0,0.0,64.75859204769723,0.0,38.36166185138443,0.2362851211404843,0.0,-0.09540407761631049,240.0,0.0,267.0,2.0,0.0,67.0,182.0,0.0,63.0,239.0,0.0,1.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0
649.244,6.104,20.882,0.0,0.0,0.0,741.0,7.0,0.0,229.23697010735592,2.254148176141025,73.25732779729319,0.9593050532202126,0.009358789435157725,-0.19574953499813988,741.0,7.0,429.0,4.0,0.0,13.0,98.0,0.0,403.0,667.0,7.0,48.0,728.0,7.0,11.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0,741.0,7.0,0.0
254.682,0.938,9.898,0.0,0.0,0.0,282.0,1.0,0.0,78.01682431373403,0.33189757456179275,37.72494660036006,0.2947341869367475,0.0007203388813555244,-0.09946594986379947,282.0,2.0,235.0,2.0,0.0,54.0,172.0,2.0,98.0,278.0,1.0,5.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0,282.0,1.0,0.0
124.148,0.914,6.014,0.0,0.0,0.0,135.0,1.0,0.0,34.37897752988046,0.3010049833474522,25.388221757342244,0.11933836535346122,0.000944979779919119,-0.06261370645482581,135.0,2.0,181.0,7.0,0.0,76.0,121.0,2.0,10.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0,135.0,1.0,0.0
0.97,0.0,0.052,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.3365947117825848,0.0003492013968055852,0.0,-0.0005982743930975721,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.968,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.16497272501840865,0.00037171348685394726,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
196.41,0.026,9.528,0.0,0.0,0.0,218.0,0.0,0.0,61.486339133177175,0.15913516267626182,39.29047233108853,0.2326170424681696,-0.00024129696518786076,-0.09510662042648166,218.0,1.0,271.0,1.0,0.0,28.0,123.0,0.0,136.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0
182.584,0.906,9.774,0.0,0.0,0.0,202.0,1.0,0.0,55.90784331379711,0.29182871688715295,40.06882733497404,0.2097621830487322,0.0010193800775203101,-0.09808354433417732,202.0,1.0,272.0,1.0,0.0,36.0,130.0,1.0,107.0,201.0,1.0,1.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0,202.0,1.0,0.0
1.92,0.0,0.056,0.0,0.0,0.0,2.0,0.0,0.0,0.36551333764994043,0.0,0.2624195114697036,0.000919203676814706,0.0,-0.0006370585482341929,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
128.29,0.92,5.086,0.0,0.0,0.0,142.0,1.0,0.0,38.8838514038924,0.2712931993250095,18.64024152204013,0.14780271921087662,0.0008832035328141305,-0.05113369253477012,142.0,1.0,120.0,3.0,0.0,32.0,86.0,1.0,49.0,140.0,1.0,2.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0,142.0,1.0,0.0
483.832,5.296,16.624,0.0,0.0,0.0,551.0,6.0,0.0,160.1855417195962,1.8837154774540492,54.391751433466005,0.6892761331045321,0.007451069804279209,-0.15733906135624545,551.0,6.0,326.0,4.0,0.0,38.0,191.0,0.0,241.0,482.0,6.0,24.0,515.0,6.0,8.0,529.0,6.0,5.0,536.0,6.0,4.0,542.0,6.0,4.0,551.0,6.0,0.0,551.0,6.0,0.0,551.0,6.0,0.0,551.0,6.0,0.0,551.0,6.0,0.0,551.0,6.0,0.0,551.0,6.0,0.0,551.0,6.0,0.0,551.0,6.0,0.0
0.968,0.0,0.032,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.19742340286805157,0.00037171348685394726,0.0,-0.00037094548378193505,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.97,0.0,0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.30010664771044404,0.0003492013968055852,0.0,-0.0005088020352081407,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
163.828,0.89,8.678,0.0,0.0,0.0,183.0,1.0,0.0,52.6820502258594,0.3192177939902427,34.66453974885575,0.2050667082668328,0.0011699086796347175,-0.08558813435253736,183.0,2.0,219.0,2.0,0.0,17.0,68.0,1.0,171.0,180.0,1.0,2.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0,183.0,1.0,0.0
575.068,8.024,19.26,0.0,0.0,0.0,644.0,9.0,0.0,183.98029072702334,2.695816017461154,67.42109758821825,0.732653618614474,0.010413353653414604,-0.1886112824451297,644.0,9.0,386.0,3.0,0.0,64.0,301.0,1.0,259.0,602.0,9.0,20.0,630.0,9.0,10.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0,644.0,9.0,0.0
337.04,1.816,13.546,0.0,0.0,0.0,376.0,2.0,0.0,105.57627763849219,0.618177967902438,50.491225812015394,0.4153012132048523,0.0020132240528962096,-0.13407264829059312,376.0,3.0,321.0,5.0,0.0,52.0,207.0,0.0,138.0,356.0,2.0,8.0,370.0,2.0,3.0,374.0,2.0,2.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0,376.0,2.0,0.0
315.626,3.56,13.292,0.0,0.0,0.0,348.0,4.0,0.0,93.40099637584194,1.1306635220081849,50.30143870705928,0.34995811983247926,0.004633074532298125,-0.13485701942807768,348.0,4.0,320.0,5.0,0.0,104.0,253.0,3.0,82.0,339.0,3.0,6.0,346.0,4.0,2.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0
124.632,0.958,5.584,0.0,0.0,0.0,137.0,1.0,0.0,36.327518164609415,0.2761086742570781,21.305185847581825,0.13426200904803604,0.0005107700430801715,-0.05707011628046512,137.0,2.0,143.0,4.0,0.0,62.0,102.0,1.0,29.0,136.0,1.0,1.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0,137.0,1.0,0.0
418.792,3.6,15.788,0.0,0.0,0.0,466.0,4.0,0.0,130.64540074568274,1.1696153213770633,58.45715572964517,0.5056234624938494,0.004315793263173046,-0.15702974811899237,466.0,4.0,350.0,6.0,0.0,76.0,253.0,1.0,180.0,455.0,4.0,4.0,460.0,4.0,3.0,465.0,4.0,1.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0,466.0,4.0,0.0
170.288,0.082,8.122,0.0,0.0,0.0,198.0,0.0,0.0,65.04559213351882,0.2743647207641657,30.69773796226677,0.28471304285217125,-0.0008292033168132672,-0.0732565970263882,198.0,1.0,206.0,1.0,1.0,2.0,10.0,1.0,48.0,135.0,0.0,57.0,197.0,0.0,1.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0
1.92,0.0,0.094,0.0,0.0,0.0,2.0,0.0,0.0,0.3762977544445347,0.0,0.4573445090957168,0.0009207396829587311,0.0,-0.0010612362449449794,2.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
125.594,0.918,5.36,0.0,0.0,0.0,138.0,1.0,0.0,36.92924537544754,0.27436472076416557,21.618196039447707,0.13490909963639836,0.0009033156132624522,-0.054743162972651874,138.0,1.0,152.0,1.0,0.0,49.0,107.0,1.0,28.0,137.0,1.0,1.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0,138.0,1.0,0.0
3.814,0.0,0.138,0.0,0.0,0.0,4.0,0.0,0.0,0.7767908341374918,0.0,0.6745042624031427,0.0021211764847059306,0.0,-0.0015434461737846952,4.0,0.0,6.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
9.258,0.0,0.29,0.0,0.0,0.0,10.0,0.0,0.0,2.3484965403423756,0.0,0.9517877914745391,0.008173616694466769,0.0,-0.003076668306673226,10.0,0.0,5.0,3.0,0.0,2.0,8.0,0.0,2.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0
199.518,0.008,7.548,0.0,0.0,0.0,220.0,0.0,0.0,60.03433747448212,0.08908422980528069,29.312585965758746,0.22202234408937585,-8.064032256129025e-05,-0.07652286609146436,220.0,1.0,185.0,3.0,0.0,45.0,150.0,0.0,67.0,218.0,0.0,2.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0
427.186,4.448,15.562,0.0,0.0,0.0,481.0,5.0,0.0,140.83355922506624,1.474888470359697,56.41370539150893,0.5689250117000464,0.00586101544406177,-0.15086589946359785,481.0,5.0,358.0,3.0,0.0,22.0,159.0,1.0,288.0,453.0,4.0,14.0,471.0,5.0,4.0,478.0,5.0,3.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0,481.0,5.0,0.0
1.922,0.0,0.056,0.0,0.0,0.0,2.0,0.0,0.0,0.3632024228994092,0.0,0.269933325100844,0.0008975555902223592,0.0,-0.0006384025536102142,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
