mean_count lineageA,mean_count lineageB,mean_count lineageC,mean_count lineageD,mean_count turtles,min_count lineageA,min_count lineageB,min_count lineageC,min_count lineageD,min_count turtles,last_count lineageA,last_count lineageB,last_count lineageC,last_count lineageD,last_count turtles,sd_count lineageA,sd_count lineageB,sd_count lineageC,sd_count lineageD,sd_count turtles,trend_count lineageA,trend_count lineageB,trend_count lineageC,trend_count lineageD,trend_count turtles,max_count lineageA,max_count lineageB,max_count lineageC,max_count lineageD,max_count turtles,snap_50_count lineageA,snap_50_count lineageB,snap_50_count lineageC,snap_50_count lineageD,snap_50_count turtles,snap_100_count lineageA,snap_100_count lineageB,snap_100_count lineageC,snap_100_count lineageD,snap_100_count turtles,snap_150_count lineageA,snap_150_count lineageB,snap_150_count lineageC,snap_150_count lineageD,snap_150_count turtles
0.05,0.05,0.05,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4974937185533077,0.4974937185533077,0.4974937185533077,0.4974937185533077,1.9899748742132308,-0.0014850371259281475,-0.0014850371259281475,-0.0014850371259281475,-0.0014850371259281475,-0.00594014850371259,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.11,12.19,13.85,9.55,46.7,5.0,5.0,5.0,5.0,20.0,13.0,13.0,16.0,11.0,53.0,2.9862853179158977,1.9605866468993491,3.493923296238766,2.3167865676406145,10.431682510506118,0.04191254781369535,0.021123528088202233,0.04856071401785044,0.03222530563264081,0.1438220955523889,13.0,13.0,16.0,11.0,53.0,8.0,13.0,11.0,7.0,39.0,13.0,13.0,16.0,11.0,53.0,13.0,13.0,16.0,11.0,53.0
0.12,0.115,0.19,0.13,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758683069535623,0.7292290449509025,0.9401595609256997,0.7636098480245044,3.1348006316191848,-0.0035160879021975517,-0.003369834245856147,-0.005493137328433211,-0.003796594914872869,-0.016175654391359772,6.0,5.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.88,11.175,19.285,14.655,61.995,5.0,5.0,5.0,5.0,20.0,20.0,13.0,24.0,17.0,74.0,5.263610927870732,3.032222782052803,7.092515421202828,3.996995746807849,19.16989762622633,0.07147978699467485,0.041437785944648614,0.10169879246981174,0.05412210305257635,0.2687384684617116,20.0,13.0,24.0,17.0,74.0,16.0,9.0,12.0,14.0,51.0,20.0,13.0,24.0,17.0,74.0,20.0,13.0,24.0,17.0,74.0
14.485,26.105,20.555,11.51,72.655,5.0,5.0,5.0,5.0,20.0,17.0,31.0,25.0,13.0,86.0,4.15208080364533,7.905313086779067,7.119478562366741,2.4186566519454553,21.53151121031675,0.057252681317032914,0.1103750093752344,0.09965124128103202,0.03367284182104552,0.300951773794345,17.0,31.0,25.0,13.0,86.0,12.0,22.0,16.0,10.0,60.0,17.0,31.0,25.0,13.0,86.0,17.0,31.0,25.0,13.0,86.0
13.24,12.48,17.725,16.985,60.43,5.0,5.0,5.0,5.0,20.0,15.0,14.0,21.0,20.0,70.0,2.8604894686049875,2.6324133414036734,5.29333307094878,4.805702342009951,15.51241760654996,0.039783994599864994,0.035366384159604,0.07386259656491413,0.06749643741093526,0.21650941273531837,15.0,14.0,21.0,20.0,70.0,12.0,11.0,15.0,13.0,51.0,15.0,14.0,21.0,20.0,70.0,15.0,14.0,21.0,20.0,70.0
60.685,47.22,57.315,52.105,217.325,5.0,5.0,5.0,5.0,20.0,77.0,61.0,73.0,68.0,279.0,26.03374300787346,21.273730279384417,24.75430821089528,24.551455659491953,96.47786987180027,0.36417235430885775,0.3012030300757519,0.3489964749118728,0.34721443036075916,1.3615862896572413,77.0,61.0,73.0,68.0,279.0,44.0,30.0,40.0,32.0,146.0,77.0,61.0,73.0,68.0,279.0,77.0,61.0,73.0,68.0,279.0
23.595,37.94,30.075,20.025,111.635,5.0,5.0,5.0,5.0,20.0,27.0,45.0,35.0,24.0,131.0,6.561324180377024,12.43287577352883,9.552453873220252,6.572242767883724,34.88139582929553,0.0822433060826521,0.16528763219080478,0.11970824270606767,0.09051151278781969,0.4577506937673442,28.0,45.0,39.0,24.0,131.0,26.0,40.0,33.0,18.0,117.0,27.0,45.0,35.0,24.0,131.0,27.0,45.0,35.0,24.0,131.0
0.115,0.105,0.1,0.115,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795402857815019,0.6811571037580123,0.6557438524302039,0.7495165108254823,2.748777000776905,-0.0033593339833495857,-0.0030818270456761396,-0.0029370734268356707,-0.0033728343208580245,-0.012751068776719426,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.085,17.265,31.265,25.52,104.135,5.0,5.0,5.0,5.0,20.0,37.0,21.0,38.0,31.0,127.0,10.87142010042843,5.846774751946558,10.915803909928037,9.022172687329796,36.536512901479675,0.15367209180229505,0.08275481887047176,0.1516905422635566,0.12415360384009602,0.5122710567764193,37.0,21.0,38.0,31.0,127.0,25.0,13.0,27.0,22.0,87.0,37.0,21.0,38.0,31.0,127.0,37.0,21.0,38.0,31.0,127.0
0.085,0.115,0.105,0.095,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227158260394586,0.6795402857815019,0.6737766692309874,0.6292654447846268,2.5806975801128034,-0.0025058126453161357,-0.0033593339833495857,-0.003080327008175203,-0.002790819770494261,-0.01173629340733516,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.645,13.855,15.83,23.475,96.805,5.0,5.0,5.0,5.0,20.0,55.0,17.0,19.0,29.0,120.0,17.926488083280617,4.735395970771606,5.103048108728727,8.717762040799236,36.42069432341992,0.25225455636390914,0.0679209480237006,0.07109577739443487,0.12276081902047549,0.51403210080252,55.0,17.0,19.0,29.0,120.0,29.0,9.0,13.0,16.0,67.0,55.0,17.0,19.0,29.0,120.0,55.0,17.0,19.0,29.0,120.0
2.38,4.225,3.365,2.36,12.33,2.0,3.0,2.0,2.0,10.0,2.0,4.0,3.0,2.0,11.0,0.8806815542521559,0.7378177281686834,1.0206737970576139,0.8368990381163092,3.1098392241400554,-0.009357233930848273,-0.005907897697442436,-0.009885997149928752,-0.009085727143178589,-0.03423685592139798,6.0,8.0,7.0,6.0,24.0,3.0,4.0,2.0,2.0,11.0,2.0,4.0,3.0,2.0,11.0,2.0,4.0,3.0,2.0,11.0
0.295,0.33,0.27,0.155,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013891019784676,1.0867842472174527,1.018381068166531,0.8372424977269098,3.8023019343550253,-0.008226955673891853,-0.009109727743193585,-0.007585689642241056,-0.004503862596564912,-0.029426235655891385,5.0,5.0,6.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.205,0.145,0.2,0.17,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848587457894032,0.8086872077633009,0.9110433579144256,0.860871651293033,3.4090467875932613,-0.005865896647416187,-0.004221855546388659,-0.005734643366084153,-0.004921623040576013,-0.02074401860046499,5.0,5.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.47,18.62,45.425,23.4,117.915,5.0,5.0,5.0,5.0,20.0,37.0,23.0,57.0,29.0,146.0,11.090946758505291,6.82756179027331,18.743648924368955,8.698275691193075,45.205174206057556,0.15062326558163952,0.09637740943523591,0.2608032700817521,0.1234965874146854,0.6313005325133129,37.0,23.0,57.0,29.0,146.0,29.0,14.0,37.0,17.0,97.0,37.0,23.0,57.0,29.0,146.0,37.0,23.0,57.0,29.0,146.0
7.995,3.3,2.51,6.56,20.365,5.0,2.0,2.0,4.0,15.0,9.0,3.0,2.0,7.0,21.0,1.5700238851686272,1.25299640861416,1.1746914488494442,0.7525955088890723,1.7611856801598211,0.021884797119927992,-0.009234230855771394,-0.012796819920498009,0.009675241881047032,0.009528988224705583,9.0,8.0,8.0,7.0,26.0,8.0,2.0,2.0,6.0,18.0,9.0,3.0,2.0,7.0,21.0,9.0,3.0,2.0,7.0,21.0
34.5,22.795,47.355,15.82,120.47,5.0,5.0,5.0,5.0,20.0,43.0,28.0,58.0,19.0,148.0,13.429445260322558,8.436407707075329,17.136189045409136,5.260950484465711,44.13127122574201,0.18929873246831172,0.11697967449186229,0.23941873546838668,0.07193129828245706,0.617628440711018,43.0,28.0,58.0,19.0,148.0,25.0,17.0,38.0,12.0,92.0,43.0,28.0,58.0,19.0,148.0,43.0,28.0,58.0,19.0,148.0
0.08,0.075,0.075,0.075,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112282715974444,0.6077622890571568,0.6077622890571568,0.6077622890571568,2.431455325520068,-0.0023610590264756598,-0.002216305407635191,-0.002216305407635191,-0.002216305407635191,-0.009009975249381245,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095,0.11,0.125,0.11,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678135967468724,0.6840321629865102,0.6995534289816612,0.6984983894040154,2.7177932224509016,-0.0027953198829970744,-0.0032235805895147393,-0.0036443411085277113,-0.003225080627015677,-0.012888322208055202,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.465,13.685,28.125,15.355,69.63,5.0,5.0,5.0,5.0,20.0,15.0,16.0,36.0,18.0,85.0,3.8934271535499563,3.796811162014791,12.019541380601842,4.214139888518174,23.78703638539282,0.05469211730293258,0.05254556363909098,0.17133503337583436,0.05892672316807918,0.33749943748593714,15.0,16.0,36.0,18.0,85.0,7.0,12.0,18.0,11.0,48.0,15.0,16.0,36.0,18.0,85.0,15.0,16.0,36.0,18.0,85.0
5.63,2.265,5.98,7.24,21.115,3.0,1.0,2.0,4.0,12.0,6.0,2.0,7.0,8.0,23.0,0.730136973450871,0.9564387068704371,1.6092234151913114,1.4636939570825636,3.33643147689265,0.007348683717092929,-0.007311932798319958,0.020912022800570015,0.01356483912097802,0.03451361284032105,7.0,7.0,7.0,11.0,27.0,4.0,1.0,4.0,5.0,14.0,6.0,2.0,7.0,8.0,23.0,6.0,2.0,7.0,8.0,23.0
5.1,3.64,6.12,4.03,18.89,4.0,3.0,5.0,3.0,18.0,5.0,3.0,6.0,4.0,18.0,0.4000000000000014,1.122675376054899,0.5153639490690063,0.398873413503584,1.455300656221937,-0.0014190354758868917,-0.0141678541963549,-0.0012870321758043943,-0.00130653266331658,-0.018180454511362795,7.0,7.0,8.0,5.0,26.0,5.0,5.0,6.0,4.0,20.0,5.0,3.0,6.0,4.0,18.0,5.0,3.0,6.0,4.0,18.0
17.44,9.06,7.905,9.895,44.3,5.0,5.0,5.0,5.0,20.0,20.0,10.0,9.0,11.0,50.0,4.304230477100423,1.56089717790763,1.6327813693204634,1.8745599483612243,9.232009532057468,0.05869496737418435,0.021245031125778142,0.02332483312082801,0.025378384459611512,0.1286432160804021,20.0,10.0,9.0,11.0,50.0,14.0,8.0,6.0,9.0,37.0,20.0,10.0,9.0,11.0,50.0,20.0,10.0,9.0,11.0,50.0
0.21,0.165,0.3,0.125,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9087904048789175,0.8171750118548583,1.1874342087037821,0.7545694136393285,3.5651086939951613,-0.006010650266256656,-0.00477236930923273,-0.008490212255306386,-0.0036548413710342765,-0.022928073201830036,5.0,5.0,8.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.135,0.155,0.125,0.145,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7394423574559419,0.8191306367118707,0.7344215410784191,0.8148466113324694,3.0864866758176612,-0.003930848271206781,-0.0045023625590639715,-0.0036518412960324016,-0.004226355658891471,-0.016311407785194628,5.0,6.0,5.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.085,0.09,0.075,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739120141624454,0.6306940621252156,0.6260191690355806,0.6077622890571568,2.4185481181899027,-0.0022148053701342534,-0.0025073126828170696,-0.002649066226655664,-0.002216305407635191,-0.009587489687242174,5.0,6.0,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.245,14.835,22.005,9.795,59.88,5.0,5.0,5.0,5.0,20.0,14.0,16.0,24.0,10.0,64.0,2.5622207164879436,2.684729967799364,4.810922468716356,1.1414793033603419,10.61440530599804,0.022096302407560234,0.029261981549538758,0.05141603540088502,0.007071926798169969,0.10984624615615401,19.0,19.0,27.0,14.0,68.0,17.0,19.0,21.0,11.0,68.0,14.0,16.0,24.0,10.0,64.0,14.0,16.0,24.0,10.0,64.0
5.655,10.33,8.765,12.195,36.945,3.0,5.0,5.0,5.0,20.0,6.0,12.0,10.0,14.0,42.0,1.0751627783735795,2.420970879626603,1.9104384313554796,3.0111418100116216,7.928554407961109,0.008522463061576533,0.03444986124653119,0.026875421885547132,0.04119627990699767,0.1110440261006525,9.0,12.0,10.0,14.0,44.0,6.0,7.0,7.0,12.0,32.0,6.0,12.0,10.0,14.0,42.0,6.0,12.0,10.0,14.0,42.0
0.125,0.14,0.135,0.12,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545694136393285,0.7552483035399663,0.79169122768918,0.7180529228406463,2.989916386790792,-0.0036548413710342765,-0.004072601815045376,-0.003939848496212403,-0.0035085877146928714,-0.015175879396984919,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.08,0.075,0.08,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077622890571568,0.6112282715974444,0.6077622890571568,0.6112282715974444,2.4339063252311046,-0.002216305407635191,-0.0023610590264756598,-0.002216305407635191,-0.0023610590264756598,-0.009154728868221704,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.22,0.235,0.305,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703607576566496,0.8435638683585183,0.8830486962789803,0.9444442810457427,3.5552215120861232,-0.006280657016425408,-0.006216155403885096,-0.006627915697892446,-0.008267456686417155,-0.027392184804620117,6.0,5.0,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,0.125,0.125,0.1,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028335507074228,0.7344215410784191,0.7275816105427625,0.707106781186551,2.8192153163601987,-0.0030833270831770727,-0.0036518412960324016,-0.003650341258531461,-0.002943073576839421,-0.013328583214580372,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.51,8.79,15.61,14.775,53.685,5.0,5.0,5.0,5.0,20.0,17.0,10.0,18.0,18.0,63.0,3.8755515736472943,1.9483069573350138,4.234135094679921,4.944125301810238,14.791408824043696,0.054899872496812434,0.026969174229355727,0.05599189979749497,0.0699669991749794,0.20782794569864252,17.0,10.0,18.0,18.0,63.0,11.0,8.0,16.0,9.0,44.0,17.0,10.0,18.0,18.0,63.0,17.0,10.0,18.0,18.0,63.0
8.34,7.845,7.46,7.575,31.22,5.0,5.0,5.0,5.0,20.0,9.0,9.0,8.0,8.0,34.0,1.2059850745345098,1.7438391554268977,0.9583318840568711,0.7445636305917746,4.501288704360116,0.01562889072226805,0.024551863796594915,0.012598814970374255,0.009849996249906255,0.06262956573914354,9.0,9.0,8.0,8.0,34.0,8.0,6.0,7.0,7.0,28.0,9.0,9.0,8.0,8.0,34.0,9.0,9.0,8.0,8.0,34.0
0.235,0.235,0.225,0.235,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9218324142706238,1.1531587054694623,0.8742854225022837,1.0861744795381667,3.935111180132022,-0.006659416485412133,-0.006777919447986197,-0.006342908572714313,-0.0067539188479712,-0.026534163354083838,5.0,8.0,5.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.07,0.08,0.065,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112282715974444,0.5701754116059428,0.6112282715974444,0.53923557004337,2.3190461401188287,-0.0023610590264756598,-0.0020700517512937827,-0.0023610590264756598,-0.0019237980949523767,-0.008715967899197475,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.11,36.175,27.59,19.45,108.325,5.0,5.0,5.0,5.0,20.0,30.0,46.0,34.0,24.0,134.0,7.709597914288379,15.028784881020812,10.134687957702527,6.851094803022356,39.5924156247128,0.10902422560564015,0.21406210155253888,0.14244206105152632,0.0981294532363309,0.5636578414460361,30.0,46.0,34.0,24.0,134.0,20.0,22.0,21.0,11.0,74.0,30.0,46.0,34.0,24.0,134.0,30.0,46.0,34.0,24.0,134.0
0.075,0.06,0.065,0.055,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159342497377419,0.5161395160225564,0.5663700203930284,0.5019711147068135,2.181736693554012,-0.0022178054451361252,-0.0017775444386109672,-0.0019252981324533063,-0.0016312907822695565,-0.007551938798469942,6.0,5.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,8.895,8.9,11.65,42.945,5.0,5.0,5.0,5.0,20.0,16.0,10.0,10.0,13.0,49.0,4.008740450565489,1.7532755060172436,1.7888543819998366,2.2929238975596182,9.739197862247208,0.0560174004350109,0.024502362559063993,0.024842121053026345,0.030977274431860814,0.13633915847896208,16.0,10.0,10.0,13.0,49.0,12.0,7.0,8.0,11.0,38.0,16.0,10.0,10.0,13.0,49.0,16.0,10.0,10.0,13.0,49.0
0.11,0.09,0.105,0.11,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7196526940128855,0.6260191690355806,0.6587677891336244,0.7126710321038758,2.6875220929324515,-0.00322808070201755,-0.002649066226655664,-0.003078826970674266,-0.0032265806645166107,-0.012182554563864098,6.0,5.0,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.255,2.275,0.345,3.185,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.083466658462551,0.9591532724231264,0.8058380730643112,1.0658212795773943,3.7829584983185014,-0.0086507162679067,-0.007182929573239328,-0.007506937673441828,-0.009440486012150301,-0.03278106952673817,6.0,5.0,6.0,6.0,22.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
41.52,29.685,32.445,39.045,142.695,5.0,5.0,5.0,5.0,20.0,52.0,37.0,42.0,48.0,179.0,16.37832714290441,11.461490958858759,14.47193749986498,13.919876975031025,56.10215659847671,0.231524788119703,0.1619837995949899,0.20693842346058652,0.19772219305482636,0.7981692042301058,52.0,37.0,42.0,48.0,179.0,32.0,22.0,20.0,26.0,100.0,52.0,37.0,42.0,48.0,179.0,52.0,37.0,42.0,48.0,179.0
0.145,0.105,0.125,0.155,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8086872077633009,0.6587677891336244,0.7137051211810099,0.8191306367118707,2.9629546064696934,-0.004221855546388659,-0.003078826970674266,-0.0036488412210305267,-0.004500862521563041,-0.015450386259656482,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.61,9.695,12.8,14.15,63.255,5.0,5.0,5.0,5.0,20.0,33.0,11.0,15.0,17.0,76.0,10.025362836326657,2.0644551339275985,3.5369478367654863,4.5844847038680365,20.1385196824394,0.14148353708842723,0.028949973749343754,0.04908272706817672,0.06379509487737195,0.28331133278331955,33.0,11.0,15.0,17.0,76.0,19.0,8.0,11.0,11.0,49.0,33.0,11.0,15.0,17.0,76.0,33.0,11.0,15.0,17.0,76.0
47.51,46.27,53.745,69.61,217.135,5.0,5.0,5.0,5.0,20.0,59.0,59.0,69.0,87.0,274.0,18.193127823439294,20.028656969452506,23.822677746214815,28.670331354904025,90.5632749794312,0.2564779119477988,0.2824630615765395,0.3372631815795395,0.39536788419710495,1.2715720393009828,59.0,59.0,69.0,87.0,274.0,37.0,32.0,37.0,55.0,161.0,59.0,59.0,69.0,87.0,274.0,59.0,59.0,69.0,87.0,274.0
4.905,2.965,1.16,4.435,13.465,3.0,2.0,0.0,4.0,10.0,5.0,2.0,0.0,4.0,11.0,0.9088316675820702,1.9732650607559095,1.8958902921846494,0.9142073069058215,4.879423633996116,0.00010275256881423591,-0.023248331208280206,-0.02579464486612165,-0.010079501987549687,-0.05901972549313733,9.0,11.0,7.0,8.0,32.0,3.0,3.0,3.0,4.0,13.0,5.0,2.0,0.0,4.0,11.0,5.0,2.0,0.0,4.0,11.0
0.15,0.175,0.185,0.19,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8291561975888545,0.8332916656249402,0.8892553064221729,0.8508231308562342,3.345145736735516,-0.004363609090227253,-0.005046876171904298,-0.005333383334583364,-0.0054436360909022735,-0.02018750468761719,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.165,0.155,0.2,0.175,0.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293220122485521,0.8252120939491827,0.9539392014169417,0.8332916656249402,3.414963396582751,-0.004778369459236482,-0.004500862521563041,-0.0057661441536038405,-0.005046876171904298,-0.020092252306307644,6.0,5.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.35,56.655,71.795,50.845,263.645,5.0,5.0,5.0,5.0,20.0,110.0,72.0,92.0,66.0,340.0,39.68195433695258,23.918109770631936,32.2930793669481,23.262222056372867,119.04330714072108,0.5628410710267756,0.3387407185179629,0.4515540388509713,0.33094052351308784,1.6840763519087976,110.0,72.0,92.0,66.0,340.0,53.0,37.0,54.0,29.0,173.0,110.0,72.0,92.0,66.0,340.0,110.0,72.0,92.0,66.0,340.0
44.54,39.855,33.37,40.935,158.7,5.0,5.0,5.0,5.0,20.0,52.0,48.0,39.0,49.0,188.0,13.910370232312248,13.877462844482809,10.728611280123786,14.765526573745978,53.104802042753114,0.17892747318682964,0.18818645466136655,0.1360234005850146,0.1918030450761269,0.6949403735093378,53.0,48.0,43.0,51.0,189.0,47.0,34.0,37.0,41.0,159.0,52.0,48.0,39.0,49.0,188.0,52.0,48.0,39.0,49.0,188.0
0.165,0.185,0.17,0.2,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530972980850353,0.8836147350514209,0.8130805618141376,0.9273618495495662,3.4397092900418103,-0.004782869571739291,-0.005334883372084305,-0.004899122478061949,-0.005752643816095397,-0.020769519237980948,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.36,38.22,8.645,54.38,135.605,5.0,5.0,5.0,5.0,20.0,43.0,48.0,10.0,69.0,170.0,13.559513265600634,15.29907186727348,2.044254142713171,22.648743894529716,53.49195243211835,0.19113177829445738,0.21659041476036905,0.029143478586964665,0.3223175579389484,0.7591832295807394,43.0,48.0,10.0,69.0,170.0,24.0,26.0,7.0,36.0,93.0,43.0,48.0,10.0,69.0,170.0,43.0,48.0,10.0,69.0,170.0
9.245,8.09,8.755,13.195,39.285,5.0,5.0,5.0,5.0,20.0,10.0,9.0,10.0,15.0,44.0,1.576380347505002,1.4703400967123241,2.0554743977972585,2.954145392495105,7.864717095992689,0.018823220580514527,0.020249006225155637,0.027871446786169637,0.04096377409435236,0.10790744768619219,10.0,9.0,10.0,15.0,44.0,10.0,6.0,7.0,12.0,35.0,10.0,9.0,10.0,15.0,44.0,10.0,9.0,10.0,15.0,44.0
35.545,31.055,46.29,36.355,149.245,5.0,5.0,5.0,5.0,20.0,45.0,38.0,58.0,46.0,187.0,14.957204785654268,10.986445057433317,18.47311289414972,15.16901364624607,59.51373769979509,0.21008850221255534,0.15485412135303384,0.2608445211130278,0.2136915922898073,0.8394787369684242,45.0,38.0,58.0,46.0,187.0,27.0,22.0,34.0,23.0,106.0,45.0,38.0,58.0,46.0,187.0,45.0,38.0,58.0,46.0,187.0
0.155,0.16,0.175,0.16,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068302175798789,0.8333066662399847,0.8392705165797181,0.7964923100695934,3.2630507198019654,-0.004497862446561166,-0.004641116027900697,-0.005048376209405233,-0.0046306157653941355,-0.018817970449261232,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.96,18.255,8.265,17.3,52.78,5.0,5.0,5.0,5.0,20.0,10.0,21.0,9.0,19.0,59.0,1.7995555006723152,5.0159719895549735,1.2102788934786903,3.857460304397169,11.371086139854864,0.023007575189379743,0.06531388284707117,0.01622665566639166,0.04333308332708321,0.14788119702992578,11.0,21.0,9.0,24.0,63.0,9.0,16.0,7.0,21.0,53.0,10.0,21.0,9.0,19.0,59.0,10.0,21.0,9.0,19.0,59.0
0.115,0.115,0.1,0.09,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686858791892486,0.686858791892486,0.6480740698407899,0.6417943595888008,2.6445415481705057,-0.0033638340958523924,-0.0033638340958523924,-0.0029355733893347367,-0.0026505662641566046,-0.012313807845196133,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
